Date,Open,High,Low,Close,Volume,Adj Close
2013-12-24,182.53999299999998,183.009995,182.529999,182.929993,45368800,173.98951200000002
2013-12-26,183.33999599999999,183.96000700000002,183.320007,183.860001,63365000,174.874067
2013-12-27,184.100006,184.179993,183.66000400000001,183.850006,61814000,174.864561
2013-12-30,183.869995,184.020004,183.580002,183.820007,56857000,174.836028
2013-12-31,184.070007,184.690002,183.929993,184.690002,86119900,175.663503
2014-01-02,183.979996,184.070007,182.479996,182.919998,119636900,173.980006
2014-01-03,183.229996,183.600006,182.630005,182.889999,81390600,173.951473
2014-01-06,183.490005,183.559998,182.080002,182.360001,108028200,173.44737800000001
2014-01-07,183.08999599999999,183.78999299999998,182.949997,183.479996,86144200,174.51263400000002
2014-01-08,183.449997,183.830002,182.889999,183.520004,96582300,174.55068799999998
2014-01-09,184.110001,184.130005,182.800003,183.639999,90683400,174.664818
2014-01-10,183.949997,184.220001,183.009995,184.139999,102026400,175.14038100000002
2014-01-13,183.669998,184.179993,181.33999599999999,181.690002,149892000,172.810125
2014-01-14,182.28999299999998,183.770004,181.949997,183.669998,105016100,174.693351
2014-01-15,184.100006,184.940002,183.71000700000002,184.66000400000001,98525800,175.634971
2014-01-16,184.279999,184.66000400000001,183.830002,184.419998,72290600,175.40669499999998
2014-01-17,184.100006,184.449997,183.320007,183.639999,107848700,174.664818
2014-01-21,184.699997,184.770004,183.050003,184.179993,88621200,175.17842
2014-01-22,184.490005,184.570007,183.91000400000001,184.300003,61270900,175.292565
2014-01-23,183.369995,183.399994,181.820007,182.78999299999998,132496900,173.856355
2014-01-24,181.600006,181.66000400000001,178.830002,178.889999,208677100,170.14696899999998
2014-01-27,179.059998,179.520004,177.119995,178.009995,180843100,169.30997299999999
2014-01-28,178.139999,179.300003,178.119995,179.070007,110463200,170.31817900000001
2014-01-29,177.580002,178.550003,176.880005,177.350006,216597300,168.682241
2014-01-30,178.830002,179.809998,178.259995,179.229996,118938100,170.470348
2014-01-31,177.009995,179.28999299999998,176.919998,178.179993,194677900,169.47166299999998
2014-02-03,177.970001,178.369995,173.830002,174.169998,254837100,165.657652
2014-02-04,174.949997,175.83999599999999,174.110001,175.389999,165012400,166.818027
2014-02-05,174.779999,175.559998,173.71000700000002,175.169998,164230500,166.608778
2014-02-06,175.580002,177.479996,175.220001,177.479996,132877600,168.805877
2014-02-07,178.309998,179.869995,177.729996,179.679993,170787200,170.898352
2014-02-10,179.699997,180.070007,179.21000700000002,180.009995,92218800,171.212225
2014-02-11,180.16000400000001,182.440002,180.03999299999998,181.979996,117814100,173.085945
2014-02-12,182.25,182.830002,181.71000700000002,182.070007,94717700,173.171557
2014-02-13,180.83999599999999,183.199997,180.830002,183.009995,100542200,174.065604
2014-02-14,182.83999599999999,184.360001,182.669998,184.020004,96498400,175.026251
2014-02-18,184.179993,184.490005,183.649994,184.240005,80460900,175.2355
2014-02-19,183.759995,184.949997,182.869995,183.020004,126524300,174.075124
2014-02-20,183.270004,184.520004,182.600006,184.100006,104998100,175.102343
2014-02-21,184.449997,184.889999,183.800003,183.889999,118116400,174.9026
2014-02-24,184.279999,186.149994,184.199997,184.91000400000001,114063900,175.872752
2014-02-25,185.059998,185.58999599999999,184.229996,184.83999599999999,117085000,175.806167
2014-02-26,185.110001,185.600006,184.330002,184.850006,98677200,175.81568700000003
2014-02-27,184.580002,185.869995,184.369995,185.820007,93880800,176.738281
2014-02-28,185.78999299999998,187.149994,185.050003,186.28999299999998,150842000,177.185297
2014-03-03,184.649994,185.449997,183.75,184.979996,167748500,175.939324
2014-03-04,186.78999299999998,187.979996,186.75,187.580002,167545900,178.412258
2014-03-05,187.740005,188.070007,187.449997,187.75,88376900,178.573947
2014-03-06,188.21000700000002,188.610001,187.779999,188.179993,82516500,178.982925
2014-03-07,188.96000700000002,188.96000700000002,187.429993,188.259995,114513500,179.05901699999998
2014-03-10,187.970001,188.229996,187.080002,188.16000400000001,74939200,178.963913
2014-03-11,188.440002,188.71000700000002,186.800003,187.229996,99009100,178.079358
2014-03-12,186.320007,187.350006,185.899994,187.279999,104824400,178.126917
2014-03-13,187.83999599999999,187.990005,184.66000400000001,185.179993,155014300,176.129546
2014-03-14,184.850006,185.800003,184.440002,184.66000400000001,153919600,175.634971
2014-03-17,185.58999599999999,186.770004,185.509995,186.330002,98359500,177.22335
2014-03-18,186.71000700000002,187.91000400000001,186.509995,187.66000400000001,101804600,178.48835
2014-03-19,187.679993,187.940002,185.470001,186.66000400000001,176267300,177.537223
2014-03-20,186.25,187.889999,185.919998,187.75,117241000,178.573947
2014-03-21,187.71000700000002,189.020004,186.029999,186.199997,163128000,177.881325
2014-03-24,186.83999599999999,187.070007,184.619995,185.429993,121411000,177.145721
2014-03-25,186.369995,186.940002,185.270004,186.309998,103852000,177.986411
2014-03-26,187.03999299999998,187.33999599999999,184.919998,184.970001,119843000,176.70628
2014-03-27,184.75,185.33999599999999,183.899994,184.580002,142383000,176.333705
2014-03-28,185.110001,186.419998,185.0,185.490005,101642000,177.203053
2014-03-31,186.669998,187.300003,185.520004,187.009995,99745000,178.655135
2014-04-01,187.619995,188.360001,187.0,188.25,89193000,179.839742
2014-04-02,188.490005,189.130005,188.139999,188.880005,78774000,180.441601
2014-04-03,189.169998,189.220001,188.050003,188.630005,77435000,180.20277
2014-04-04,189.66000400000001,189.699997,186.100006,186.399994,169381000,178.07238700000002
2014-04-07,185.949997,186.259995,183.96000700000002,184.33999599999999,140803000,176.104422
2014-04-08,184.259995,185.399994,183.58999599999999,185.100006,112660000,176.830477
2014-04-09,185.600006,187.149994,185.059998,187.08999599999999,100254000,178.731563
2014-04-10,187.080002,187.169998,182.929993,183.16000400000001,172959000,174.977146
2014-04-11,182.139999,183.419998,181.309998,181.509995,167251000,173.400853
2014-04-14,182.929993,183.369995,181.440002,182.940002,132382000,174.766974
2014-04-15,183.320007,184.330002,181.509995,184.199997,157093000,175.970677
2014-04-16,185.470001,186.139999,184.649994,186.130005,105197000,177.81446
2014-04-17,185.880005,186.91000400000001,185.559998,186.389999,105255000,178.062839
2014-04-21,186.440002,187.100006,186.21000700000002,187.03999299999998,68329000,178.68379299999998
2014-04-22,187.229996,188.399994,187.130005,187.889999,85790000,179.495825
2014-04-23,187.820007,187.919998,187.300003,187.449997,73869000,179.07548
2014-04-24,188.369995,188.389999,186.929993,187.830002,88170000,179.438508
2014-04-25,187.220001,187.330002,185.869995,186.28999299999998,100380000,177.9673
2014-04-28,187.050003,187.690002,184.96000700000002,186.880005,135121000,178.530953
2014-04-29,187.479996,188.03999299999998,187.080002,187.75,84098000,179.36208
2014-04-30,187.440002,188.5,187.179993,188.309998,101508000,179.897059
2014-05-01,188.220001,188.83999599999999,187.729996,188.330002,93019000,179.91617
2014-05-02,188.309998,189.139999,187.779999,188.059998,98122000,179.658228
2014-05-05,187.139999,188.550003,186.619995,188.419998,75883000,180.00214499999998
2014-05-06,188.0,188.130005,186.740005,186.779999,85454000,178.43541399999998
2014-05-07,187.41000400000001,187.970001,186.009995,187.880005,106500000,179.486277
2014-05-08,187.71000700000002,189.050003,187.080002,187.679993,93618000,179.2952
2014-05-09,187.71000700000002,188.03999299999998,186.830002,187.96000700000002,83679000,179.562704
2014-05-12,188.800003,189.880005,188.0,189.78999299999998,86940000,181.310934
2014-05-13,190.03999299999998,190.419998,189.770004,189.96000700000002,66454000,181.473352
2014-05-14,189.78999299999998,189.880005,188.78999299999998,189.059998,72367000,180.613552
2014-05-15,188.679993,188.720001,186.479996,187.399994,154956000,179.027711
2014-05-16,187.509995,188.130005,186.720001,188.050003,97458000,179.64868
2014-05-19,187.690002,188.889999,187.520004,188.740005,63839000,180.30785600000002
2014-05-20,188.649994,188.669998,187.070007,187.550003,111644000,179.171018
2014-05-21,188.08999599999999,189.220001,188.059998,189.130005,89093000,180.680432
2014-05-22,189.179993,189.979996,188.860001,189.58999599999999,61549000,181.11987299999998
2014-05-23,189.759995,190.479996,189.58999599999999,190.350006,61092800,181.84592800000001
2014-05-27,191.059998,191.580002,190.949997,191.520004,72010000,182.96365500000002
2014-05-28,191.520004,191.820007,191.059998,191.380005,66723000,182.829911
2014-05-29,191.820007,192.399994,191.330002,192.369995,64377000,183.775672
2014-05-30,192.190002,192.800003,192.029999,192.679993,76316000,184.07182
2014-06-02,192.949997,192.990005,191.970001,192.899994,64656000,184.281993
2014-06-03,192.429993,192.899994,192.25,192.800003,65047000,184.186469
2014-06-04,192.470001,193.300003,192.270004,193.190002,55529000,184.559045
2014-06-05,193.41000400000001,194.649994,192.699997,194.449997,92103000,185.762748
2014-06-06,194.869995,195.429993,194.779999,195.380005,78696000,186.651207
2014-06-09,195.350006,196.050003,195.169998,195.580002,65119000,186.842269
2014-06-10,195.33999599999999,195.639999,194.919998,195.600006,57129000,186.861379
2014-06-11,194.899994,195.119995,194.479996,194.919998,68772000,186.211751
2014-06-12,194.690002,194.800003,193.110001,193.53999299999998,106350000,184.893399
2014-06-13,193.919998,194.320007,193.300003,194.130005,82017000,185.457052
2014-06-16,193.889999,194.699997,193.66000400000001,194.28999299999998,87424000,185.609892
2014-06-17,194.020004,194.970001,193.809998,194.830002,84834000,186.125776
2014-06-18,194.830002,196.369995,194.399994,196.259995,105267000,187.491882
2014-06-19,196.429993,196.600006,195.800003,196.479996,85929000,187.702054
2014-06-20,196.029999,196.100006,195.699997,195.940002,100587000,188.08315100000002
2014-06-23,195.990005,196.050003,195.520004,195.880005,70611000,188.02555900000002
2014-06-24,195.529999,196.5,194.479996,194.699997,96237000,186.892868
2014-06-25,194.28999299999998,195.779999,194.25,195.580002,82782000,187.73758600000002
2014-06-26,195.610001,195.630005,194.130005,195.440002,84312000,187.6032
2014-06-27,194.979996,195.880005,194.889999,195.820007,71445100,187.96796799999998
2014-06-30,195.699997,196.169998,195.529999,195.720001,70201200,187.871972
2014-07-01,196.199997,197.630005,196.130005,197.029999,90470000,189.12944099999999
2014-07-02,197.050003,197.479996,196.96000700000002,197.229996,52475000,189.321418
2014-07-03,197.78999299999998,198.28999299999998,197.639999,198.199997,52938800,190.252524
2014-07-07,197.820007,197.979996,197.220001,197.509995,61696000,189.59018899999998
2014-07-08,197.149994,197.220001,195.759995,196.240005,108143000,188.371125
2014-07-09,196.729996,197.300003,196.309998,197.119995,72992000,189.21582800000002
2014-07-10,195.220001,196.860001,195.059998,196.33999599999999,99040000,188.467106
2014-07-11,196.220001,196.75,195.779999,196.610001,64243000,188.72628400000002
2014-07-14,197.610001,197.860001,197.440002,197.600006,58658000,189.676592
2014-07-15,197.720001,198.100006,196.360001,197.229996,111307000,189.321418
2014-07-16,198.110001,198.259995,197.419998,197.96000700000002,79986400,190.022157
2014-07-17,197.350006,198.100006,195.429993,195.71000700000002,145398000,187.862378
2014-07-18,196.350006,197.91000400000001,196.240005,197.71000700000002,124330000,189.782181
2014-07-21,197.08999599999999,197.5,196.429993,197.33999599999999,67592000,189.427008
2014-07-22,198.009995,198.559998,197.869995,198.199997,67678000,190.252524
2014-07-23,198.5,198.850006,198.100006,198.639999,65612000,190.674883
2014-07-24,198.830002,199.059998,198.449997,198.649994,56888000,190.68447700000002
2014-07-25,198.08999599999999,198.259995,197.330002,197.720001,76837000,189.791775
2014-07-28,197.759995,198.08999599999999,196.619995,197.800003,69259000,189.868569
2014-07-29,198.169998,198.449997,196.919998,196.949997,80466000,189.052647
2014-07-30,197.649994,197.91000400000001,196.16000400000001,196.979996,104222000,189.081443
2014-07-31,195.610001,195.779999,192.970001,193.08999599999999,183479000,185.347425
2014-08-01,192.559998,193.759995,191.570007,192.5,189261000,184.781087
2014-08-04,192.869995,194.300003,192.050003,193.889999,91340000,186.11535
2014-08-05,193.100006,193.600006,191.309998,192.009995,152690000,184.31073
2014-08-06,191.110001,192.889999,191.080002,192.070007,94818000,184.368336
2014-08-07,192.940002,193.130005,190.550003,191.029999,135733000,183.37003
2014-08-08,191.46000700000002,193.369995,190.949997,193.240005,117014000,185.491419
2014-08-11,193.970001,194.66000400000001,193.71000700000002,193.800003,74544000,186.028962
2014-08-12,193.610001,194.149994,192.940002,193.529999,73632000,185.769785
2014-08-13,194.28999299999998,195.059998,193.96000700000002,194.83999599999999,69047000,187.027253
2014-08-14,195.16000400000001,195.759995,194.979996,195.759995,57371000,187.91036100000002
2014-08-15,196.470001,196.649994,194.309998,195.720001,139951000,187.871972
2014-08-18,196.800003,197.449997,196.690002,197.360001,75424000,189.44621
2014-08-19,197.83999599999999,198.53999299999998,197.440002,198.389999,59135000,190.434908
2014-08-20,198.119995,199.16000400000001,198.080002,198.919998,72763000,190.943654
2014-08-21,199.08999599999999,199.759995,198.929993,199.5,67791000,191.500399
2014-08-22,199.33999599999999,199.690002,198.740005,199.190002,76107000,191.202832
2014-08-25,200.139999,200.58999599999999,199.149994,200.199997,63855000,192.172327
2014-08-26,200.330002,200.820007,200.279999,200.330002,47298000,192.29711899999998
2014-08-27,200.429993,200.570007,199.940002,200.25,47874000,192.220325
2014-08-28,199.58999599999999,200.270004,199.389999,200.139999,58330000,192.11473600000002
2014-08-29,200.449997,200.729996,199.820007,200.71000700000002,65907000,192.661887
2014-09-02,200.970001,201.0,199.860001,200.610001,72426000,192.565891
2014-09-03,201.380005,201.41000400000001,200.220001,200.5,57462000,192.460301
2014-09-04,200.83999599999999,201.580002,199.66000400000001,200.21000700000002,85236000,192.181936
2014-09-05,200.169998,201.190002,199.41000400000001,201.110001,102177000,193.045842
2014-09-08,200.919998,201.21000700000002,200.0,200.58999599999999,64146000,192.546689
2014-09-09,200.41000400000001,200.550003,198.91000400000001,199.320007,88591000,191.327624
2014-09-10,199.429993,200.199997,198.770004,200.070007,67251000,192.04755
2014-09-11,199.270004,200.330002,199.119995,200.300003,66774400,192.268323
2014-09-12,200.100006,200.119995,198.559998,199.130005,117409300,191.14524
2014-09-15,199.16000400000001,199.320007,198.380005,198.979996,76401000,191.001246
2014-09-16,198.610001,200.83999599999999,198.5,200.479996,116201000,192.441099
2014-09-17,200.770004,201.679993,199.75,200.75,151266000,192.700276
2014-09-18,201.360001,201.850006,201.100006,201.820007,94990000,193.72737800000002
2014-09-19,201.520004,201.899994,200.28999299999998,200.699997,121649000,193.55281499999998
2014-09-22,200.350006,200.380005,198.729996,199.149994,125553000,192.058009
2014-09-23,198.429993,199.259995,197.949997,198.009995,111393000,190.958607
2014-09-24,198.03999299999998,199.690002,197.520004,199.559998,107276000,192.45341200000001
2014-09-25,199.03999299999998,199.050003,196.270004,196.33999599999999,150300000,189.348079
2014-09-26,196.699997,198.389999,196.419998,197.899994,103547000,190.852523
2014-09-29,196.199997,197.889999,196.050003,197.53999299999998,95112000,190.50534299999998
2014-09-30,197.690002,198.300003,196.610001,197.020004,131302000,190.003871
2014-10-01,196.699997,196.770004,193.91000400000001,194.350006,177798000,187.428955
2014-10-02,194.179993,195.059998,192.350006,194.380005,157285000,187.457886
2014-10-03,195.679993,196.940002,195.080002,196.520004,121569000,189.521677
2014-10-06,197.33999599999999,197.600006,195.580002,196.28999299999998,104778000,189.299857
2014-10-07,195.279999,195.720001,193.220001,193.259995,147913000,186.37776000000002
2014-10-08,193.369995,196.919998,192.360001,196.639999,186461000,189.637399
2014-10-09,196.330002,196.600006,192.580002,192.740005,210705000,185.87628899999999
2014-10-10,192.690002,193.649994,190.490005,190.53999299999998,221909000,183.75462199999998
2014-10-13,190.46000700000002,191.149994,187.300003,187.41000400000001,230939000,180.736095
2014-10-14,188.419998,189.820007,187.03999299999998,187.699997,215847000,181.015761
2014-10-15,185.16000400000001,187.690002,181.919998,186.429993,380715000,179.790984
2014-10-16,183.059998,187.580002,182.889999,186.270004,270391000,179.63669299999998
2014-10-17,188.419998,189.75,187.619995,188.470001,214625000,181.758345
2014-10-20,188.130005,190.449997,188.070007,190.300003,130011000,183.523178
2014-10-21,191.679993,194.199997,191.479996,194.070007,154949000,187.158928
2014-10-22,194.41000400000001,194.91000400000001,192.610001,192.690002,151822000,185.82806599999998
2014-10-23,194.619995,196.199997,194.259995,194.929993,154944000,187.98828799999998
2014-10-24,195.25,196.490005,194.490005,196.429993,117927000,189.434871
2014-10-27,195.729996,196.449997,195.029999,196.16000400000001,82954000,189.174496
2014-10-28,196.820007,198.419998,196.729996,198.41000400000001,106736000,191.344371
2014-10-29,198.550003,199.119995,196.800003,198.110001,142557000,191.055052
2014-10-30,197.580002,199.949997,197.399994,199.380005,113330000,192.279829
2014-10-31,201.779999,201.820007,200.770004,201.66000400000001,146903000,194.478634
2014-11-03,201.919998,202.449997,201.309998,201.770004,93600000,194.58471799999998
2014-11-04,201.229996,201.600006,200.059998,201.070007,93343000,193.909649
2014-11-05,202.53999299999998,202.58999599999999,201.449997,202.33999599999999,91709000,195.134412
2014-11-06,202.389999,203.259995,201.639999,203.149994,107089000,195.915564
2014-11-07,203.169998,203.600006,202.610001,203.33999599999999,89540000,196.0988
2014-11-10,203.380005,204.03999299999998,203.130005,203.979996,66319000,196.716009
2014-11-11,204.059998,204.309998,203.649994,204.179993,54499400,196.908883
2014-11-12,203.350006,204.240005,203.309998,203.96000700000002,90120300,196.696731
2014-11-13,204.16000400000001,204.830002,203.21000700000002,204.190002,85358000,196.91853700000001
2014-11-14,204.100006,204.490005,203.720001,204.240005,80417500,196.966759
2014-11-17,203.850006,204.580002,203.649994,204.369995,80441000,197.09212
2014-11-18,204.440002,205.919998,204.440002,205.550003,76068000,198.230106
2014-11-19,205.309998,205.550003,204.300003,205.220001,82373000,197.911856
2014-11-20,204.259995,205.71000700000002,204.179993,205.580002,72840300,198.259036
2014-11-21,207.639999,207.83999599999999,205.979996,206.679993,142327300,199.31985500000002
2014-11-24,207.169998,207.389999,206.91000400000001,207.259995,65881000,199.879202
2014-11-25,207.53999299999998,207.78999299999998,206.800003,207.110001,79108300,199.73455
2014-11-26,207.28999299999998,207.759995,207.029999,207.639999,62167800,200.245675
2014-11-28,207.490005,207.869995,206.91000400000001,207.199997,57890100,199.821342
2014-12-01,206.399994,206.53999299999998,205.380005,205.759995,103968400,198.432619
2014-12-02,205.809998,207.33999599999999,205.779999,207.08999599999999,74507200,199.715258
2014-12-03,207.300003,208.149994,207.100006,207.889999,68952000,200.486772
2014-12-04,207.53999299999998,208.270004,206.699997,207.66000400000001,91316600,200.26496699999998
2014-12-05,207.869995,208.470001,207.550003,208.0,91025500,200.59285500000001
2014-12-08,207.520004,208.119995,205.929993,206.610001,108588200,199.252356
2014-12-09,204.369995,206.600006,203.91000400000001,206.470001,125180100,199.11734199999998
2014-12-10,205.91000400000001,205.979996,202.929993,203.16000400000001,159856400,195.925218
2014-12-11,203.880005,206.190002,203.71000700000002,204.190002,159012800,196.91853700000001
2014-12-12,202.639999,203.820007,200.850006,200.889999,202330200,193.736051
2014-12-15,201.979996,202.529999,198.779999,199.509995,189965800,192.40519
2014-12-16,198.580002,202.399994,197.860001,197.91000400000001,259543800,190.862177
2014-12-17,198.440002,202.33999599999999,198.28999299999998,201.78999299999998,253910100,194.603995
2014-12-18,204.740005,212.97000099999997,203.919998,206.779999,257633900,199.4163
2014-12-19,206.429993,207.330002,205.610001,206.520004,245084600,200.264795
2014-12-22,206.75,207.470001,206.46000700000002,207.470001,148318900,201.186018
2014-12-23,208.169998,208.229996,207.399994,207.75,122167900,201.457536
2014-12-24,208.020004,208.33999599999999,207.720001,207.770004,42963400,201.476934
2014-12-26,208.309998,208.850006,208.25,208.440002,57326700,202.12663899999998
2014-12-29,208.220001,208.970001,208.139999,208.720001,79643900,202.398157
2014-12-30,208.21000700000002,208.369995,207.509995,207.600006,73540800,201.312085
2014-12-31,207.990005,208.190002,205.389999,205.53999299999998,130333800,199.31446699999998
2015-01-02,206.380005,206.880005,204.179993,205.429993,121465900,199.207798
2015-01-05,204.169998,204.369995,201.350006,201.720001,169632600,195.610177
2015-01-06,202.08999599999999,202.720001,198.860001,199.820007,209151400,193.767732
2015-01-07,201.419998,202.720001,200.880005,202.309998,125346700,196.18230400000002
2015-01-08,204.009995,206.16000400000001,203.990005,205.899994,147217800,199.66356399999998
2015-01-09,206.399994,206.419998,203.509995,204.25,158567300,198.063546
2015-01-12,204.41000400000001,204.600006,201.919998,202.649994,144396100,196.512002
2015-01-13,204.119995,205.479996,200.509995,202.080002,214553300,195.959274
2015-01-14,199.649994,201.100006,198.570007,200.860001,192991100,194.776225
2015-01-15,201.630005,202.009995,198.880005,199.020004,176613900,192.99196
2015-01-16,198.770004,201.820007,198.550003,201.630005,211879600,195.522907
2015-01-20,202.399994,202.720001,200.169998,202.059998,130991100,195.939876
2015-01-21,201.5,203.66000400000001,200.940002,203.080002,122942700,196.928985
2015-01-22,203.990005,206.259995,202.330002,206.100006,174356000,199.857518
2015-01-23,205.78999299999998,206.100006,204.809998,204.970001,117516800,198.76173899999998
2015-01-26,204.71000700000002,205.559998,203.850006,205.449997,92009700,199.227197
2015-01-27,202.970001,204.119995,201.740005,202.740005,134044600,196.599287
2015-01-28,204.169998,204.28999299999998,199.91000400000001,200.139999,168514300,194.078032
2015-01-29,200.380005,202.300003,198.679993,201.990005,173585400,195.872004
2015-01-30,200.570007,202.169998,199.130005,199.449997,197729700,193.408928
2015-02-02,200.050003,202.029999,197.860001,201.919998,163107000,195.804117
2015-02-03,203.0,204.850006,202.550003,204.83999599999999,124212900,198.635672
2015-02-04,203.919998,205.380005,203.509995,204.059998,134306700,197.879298
2015-02-05,204.860001,206.300003,204.770004,206.119995,97953200,199.876901
2015-02-06,206.559998,207.240005,204.919998,205.550003,125672000,199.324174
2015-02-09,204.770004,205.639999,204.139999,204.630005,87219000,198.432041
2015-02-10,205.880005,207.119995,204.679993,206.809998,96164200,200.546005
2015-02-11,206.610001,207.449997,205.830002,206.929993,91087800,200.662365
2015-02-12,207.889999,208.990005,206.970001,208.919998,97545900,202.592096
2015-02-13,209.070007,209.83999599999999,208.759995,209.77999900000003,93670400,203.426049
2015-02-17,209.399994,210.32000699999998,209.100006,210.11000099999998,76968200,203.746055
2015-02-18,209.66000400000001,210.22000099999997,209.33999599999999,210.13000499999998,80652900,203.765454
2015-02-19,209.41000400000001,210.419998,209.240005,209.979996,91462500,203.61998799999998
2015-02-20,209.479996,211.330002,208.729996,211.24000499999997,140896400,204.841834
2015-02-23,210.940002,211.210007,210.479996,211.210007,74411100,204.81274399999998
2015-02-24,211.11999500000002,212.05000299999998,210.75999500000003,211.809998,72472300,205.394561
2015-02-25,211.66000400000001,212.24000499999997,211.22000099999997,211.63000499999998,73061700,205.220021
2015-02-26,211.520004,211.710007,210.649994,211.38000499999998,72697900,204.97759299999998
2015-02-27,211.25999500000003,211.580002,210.600006,210.66000400000001,108076000,204.279399
2015-03-02,210.77999900000003,212.059998,210.72000099999997,211.99000499999997,87491400,205.569117
2015-03-03,211.47000099999997,212.05000299999998,210.080002,211.11999500000002,110325800,204.725458
2015-03-04,210.399994,210.49000499999997,209.059998,210.229996,114497200,203.862416
2015-03-05,210.61999500000002,210.80000299999998,209.850006,210.460007,76873000,204.08546
2015-03-06,209.419998,209.940002,207.100006,207.5,188128000,201.21510800000001
2015-03-09,207.740005,208.78999299999998,207.550003,208.360001,89818900,202.04906
2015-03-10,206.71000700000002,206.809998,204.929993,204.979996,157121300,198.771431
2015-03-11,205.28999299999998,205.5,204.399994,204.5,110145700,198.305974
2015-03-12,205.259995,207.179993,205.199997,207.100006,93993500,200.82722900000002
2015-03-13,206.770004,207.929993,204.580002,205.830002,162410900,199.59569199999999
2015-03-16,206.71000700000002,208.690002,205.860001,208.580002,136099200,202.262398
2015-03-17,207.690002,208.419998,206.979996,207.96000700000002,94510400,201.661182
2015-03-18,207.389999,211.270004,206.619995,210.460007,228808500,204.08546
2015-03-19,209.960007,210.47000099999997,209.029999,209.5,117917300,203.154531
2015-03-20,209.71000700000002,211.020004,209.490005,210.41000400000001,177715100,204.94774099999998
2015-03-23,210.419998,211.11000099999998,210.0,210.0,71784500,204.548382
2015-03-24,209.850006,210.399994,208.740005,208.820007,77805300,203.399022
2015-03-25,209.070007,209.350006,205.71000700000002,205.759995,159521700,200.418447
2015-03-26,204.96000700000002,206.369995,204.119995,205.270004,153067200,199.941177
2015-03-27,205.130005,205.949997,204.899994,205.740005,118939000,200.398977
2015-03-30,206.979996,208.610001,206.96000700000002,208.25,96180400,202.843812
2015-03-31,207.259995,208.100006,206.360001,206.429993,126768700,201.071052
2015-04-01,206.389999,206.419998,204.509995,205.699997,137303600,200.360007
2015-04-02,205.619995,206.979996,205.399994,206.440002,86900900,201.080802
2015-04-06,205.369995,208.449997,205.21000700000002,207.830002,114368200,202.434717
2015-04-07,207.860001,208.759995,207.240005,207.279999,81236300,201.898992
2015-04-08,207.550003,208.509995,207.080002,207.979996,89351900,202.580817
2015-04-09,207.779999,209.179993,207.190002,208.899994,85548900,203.476932
2015-04-10,209.199997,210.08999599999999,208.96000700000002,210.039993,72722900,204.58733700000002
2015-04-13,209.86999500000002,210.63000499999998,209.029999,209.08999599999999,74436600,203.662002
2015-04-14,208.850006,209.71000700000002,208.100006,209.490005,75099900,204.051627
2015-04-15,210.05000299999998,211.039993,209.94999700000002,210.42999300000002,99529300,204.96721200000002
2015-04-16,210.02999900000003,210.979996,209.789993,210.36999500000002,68934900,204.908772
2015-04-17,208.940002,209.229996,207.009995,207.949997,191113200,202.551597
2015-04-20,209.059998,210.25,208.96000700000002,209.850006,92189500,204.402282
2015-04-21,210.669998,210.86000099999998,209.240005,209.600006,72559800,204.158772
2015-04-22,210.00999500000003,210.850006,208.899994,210.63000499999998,78264600,205.162031
2015-04-23,210.149994,211.940002,210.00999500000003,211.16000400000001,102585900,205.678271
2015-04-24,211.66000400000001,211.97000099999997,211.11000099999998,211.649994,61327400,206.155541
2015-04-27,212.330002,212.479996,210.539993,210.770004,79358100,205.298396
2015-04-28,210.74000499999997,211.5,209.330002,211.440002,86863500,205.951001
2015-04-29,210.36999500000002,211.289993,209.600006,210.57000699999998,125684900,205.103591
2015-04-30,209.88000499999998,210.350006,207.619995,208.46000700000002,161304900,203.04836699999998
2015-05-01,209.399994,210.770004,209.279999,210.72000099999997,103399700,205.24969099999998
2015-05-04,211.229996,212.020004,211.100006,211.32000699999998,70927200,205.834121
2015-05-05,211.02999900000003,211.460007,208.729996,208.899994,113326200,203.476932
2015-05-06,209.559998,209.92999300000002,206.759995,208.03999299999998,135060200,202.63925700000001
2015-05-07,207.919998,209.380005,207.520004,208.869995,88244900,203.44771200000002
2015-05-08,210.88000499999998,211.86000099999998,210.77999900000003,211.61999500000002,155877300,206.126321
2015-05-11,211.57000699999998,211.88999900000002,210.520004,210.61000099999998,75708100,205.142547
2015-05-12,209.610001,210.63000499999998,208.619995,209.979996,119727600,204.528897
2015-05-13,210.47000099999997,211.22000099999997,209.74000499999997,210.020004,94667900,204.56786699999998
2015-05-14,211.24000499999997,212.32000699999998,210.91000400000001,212.210007,95934000,206.70101599999998
2015-05-15,212.440002,212.61000099999998,211.86000099999998,212.440002,76510100,206.925041
2015-05-18,212.24000499999997,213.399994,212.16000400000001,213.100006,74549700,207.567911
2015-05-19,213.24000499999997,213.57000699999998,212.690002,213.02999900000003,72114600,207.499721
2015-05-20,213.149994,213.77999900000003,212.5,212.88000499999998,76857500,207.353621
2015-05-21,212.710007,213.75,212.50999500000003,213.5,64764600,207.95752099999999
2015-05-22,213.039993,213.539993,212.91000400000001,212.99000499999997,57433500,207.46076599999998
2015-05-26,212.399994,212.91000400000001,210.19999700000002,210.69999700000002,124308600,205.230207
2015-05-27,211.25,212.979996,210.75999500000003,212.69999700000002,93214000,207.178286
2015-05-28,212.330002,212.58999599999999,211.63000499999998,212.460007,74974600,206.944526
2015-05-29,212.38000499999998,212.42999300000002,210.82000699999998,211.13999900000002,124919600,205.65878600000002
